Международная классификация болезней – Онкология (3 издание). Морфологические коды,Международная классификация болезней – Онкология (3 издание). Морфологические коды,Международная классификация болезней – Онкология (3 издание). Топографические коды,Международная классификация болезней – Онкология (3 издание). Топографические коды
865,9392/3,372,C72.8
866,9393/3,372,C72.8
869,9400/3,372,C72.8
857,9381/3,372,C72.8
881,9431/1,373,C72.9
873,9412/1,373,C72.9
875,9420/3,373,C72.9
876,9421/1,373,C72.9
877,9423/3,373,C72.9
878,9424/3,373,C72.9
871,9410/3,373,C72.9
880,9430/3,373,C72.9
870,9401/3,373,C72.9
883,9440/3,373,C72.9
884,9441/3,373,C72.9
885,9442/1,373,C72.9
886,9442/3,373,C72.9
879,9425/3,373,C72.9
859,9383/1,373,C72.9
1227,9445/3,373,C72.9
888,9450/3,373,C72.9
889,9451/3,373,C72.9
890,9460/3,373,C72.9
856,9380/3,373,C72.9
872,9411/3,373,C72.9
858,9382/3,373,C72.9
887,9444/1,373,C72.9
860,9384/1,373,C72.9
864,9391/3,373,C72.9
865,9392/3,373,C72.9
866,9393/3,373,C72.9
869,9400/3,373,C72.9
857,9381/3,373,C72.9
881,9431/1,385,C75.3
873,9412/1,385,C75.3
875,9420/3,385,C75.3
876,9421/1,385,C75.3
877,9423/3,385,C75.3
878,9424/3,385,C75.3
871,9410/3,385,C75.3
880,9430/3,385,C75.3
870,9401/3,385,C75.3
883,9440/3,385,C75.3
884,9441/3,385,C75.3
885,9442/1,385,C75.3
886,9442/3,385,C75.3
879,9425/3,385,C75.3
859,9383/1,385,C75.3
1227,9445/3,385,C75.3
888,9450/3,385,C75.3
889,9451/3,385,C75.3
890,9460/3,385,C75.3
856,9380/3,385,C75.3
872,9411/3,385,C75.3
858,9382/3,385,C75.3
887,9444/1,385,C75.3
860,9384/1,385,C75.3
864,9391/3,385,C75.3
865,9392/3,385,C75.3
866,9393/3,385,C75.3
869,9400/3,385,C75.3
857,9381/3,385,C75.3
912,9506/1,355,C71.0
901,9492/0,355,C71.0
911,9505/3,355,C71.0
913,9507/0,355,C71.0
914,9508/3,355,C71.0
915,9509/1,355,C71.0
910,9505/1,355,C71.0
912,9506/1,356,C71.1
901,9492/0,356,C71.1
911,9505/3,356,C71.1
913,9507/0,356,C71.1
914,9508/3,356,C71.1
915,9509/1,356,C71.1
910,9505/1,356,C71.1
912,9506/1,357,C71.2
901,9492/0,357,C71.2
911,9505/3,357,C71.2
913,9507/0,357,C71.2
914,9508/3,357,C71.2
915,9509/1,357,C71.2
910,9505/1,357,C71.2
912,9506/1,358,C71.3
901,9492/0,358,C71.3
911,9505/3,358,C71.3
913,9507/0,358,C71.3
914,9508/3,358,C71.3
915,9509/1,358,C71.3
910,9505/1,358,C71.3
912,9506/1,359,C71.4
901,9492/0,359,C71.4
911,9505/3,359,C71.4
913,9507/0,359,C71.4
914,9508/3,359,C71.4
915,9509/1,359,C71.4
910,9505/1,359,C71.4
912,9506/1,360,C71.5
901,9492/0,360,C71.5
911,9505/3,360,C71.5
913,9507/0,360,C71.5
914,9508/3,360,C71.5
915,9509/1,360,C71.5
910,9505/1,360,C71.5
912,9506/1,361,C71.6
901,9492/0,361,C71.6
911,9505/3,361,C71.6
913,9507/0,361,C71.6
914,9508/3,361,C71.6
915,9509/1,361,C71.6
910,9505/1,361,C71.6
912,9506/1,362,C71.7
901,9492/0,362,C71.7
911,9505/3,362,C71.7
913,9507/0,362,C71.7
914,9508/3,362,C71.7
915,9509/1,362,C71.7
910,9505/1,362,C71.7
912,9506/1,363,C71.8
901,9492/0,363,C71.8
911,9505/3,363,C71.8
913,9507/0,363,C71.8
914,9508/3,363,C71.8
915,9509/1,363,C71.8
910,9505/1,363,C71.8
912,9506/1,364,C71.9
901,9492/0,364,C71.9
911,9505/3,364,C71.9
913,9507/0,364,C71.9
914,9508/3,364,C71.9
915,9509/1,364,C71.9
910,9505/1,364,C71.9
912,9506/1,366,C72.0
901,9492/0,366,C72.0
911,9505/3,366,C72.0
913,9507/0,366,C72.0
914,9508/3,366,C72.0
915,9509/1,366,C72.0
910,9505/1,366,C72.0
912,9506/1,367,C72.1
901,9492/0,367,C72.1
911,9505/3,367,C72.1
913,9507/0,367,C72.1
914,9508/3,367,C72.1
915,9509/1,367,C72.1
910,9505/1,367,C72.1
912,9506/1,368,C72.2
901,9492/0,368,C72.2
911,9505/3,368,C72.2
913,9507/0,368,C72.2
914,9508/3,368,C72.2
915,9509/1,368,C72.2
910,9505/1,368,C72.2
912,9506/1,369,C72.3
901,9492/0,369,C72.3
911,9505/3,369,C72.3
913,9507/0,369,C72.3
914,9508/3,369,C72.3
915,9509/1,369,C72.3
910,9505/1,369,C72.3
912,9506/1,370,C72.4
901,9492/0,370,C72.4
911,9505/3,370,C72.4
913,9507/0,370,C72.4
914,9508/3,370,C72.4
915,9509/1,370,C72.4
910,9505/1,370,C72.4
912,9506/1,371,C72.5
901,9492/0,371,C72.5
911,9505/3,371,C72.5
913,9507/0,371,C72.5
914,9508/3,371,C72.5
915,9509/1,371,C72.5
910,9505/1,371,C72.5
912,9506/1,372,C72.8
901,9492/0,372,C72.8
911,9505/3,372,C72.8
913,9507/0,372,C72.8
914,9508/3,372,C72.8
915,9509/1,372,C72.8
910,9505/1,372,C72.8
912,9506/1,373,C72.9
901,9492/0,373,C72.9
911,9505/3,373,C72.9
913,9507/0,373,C72.9
914,9508/3,373,C72.9
915,9509/1,373,C72.9
910,9505/1,373,C72.9
912,9506/1,385,C75.3
901,9492/0,385,C75.3
911,9505/3,385,C75.3
913,9507/0,385,C75.3
914,9508/3,385,C75.3
915,9509/1,385,C75.3
910,9505/1,385,C75.3
760,9161/1,355,C71.0
760,9161/1,356,C71.1
760,9161/1,357,C71.2
760,9161/1,358,C71.3
760,9161/1,359,C71.4
760,9161/1,360,C71.5
760,9161/1,361,C71.6
760,9161/1,362,C71.7
760,9161/1,363,C71.8
760,9161/1,364,C71.9
760,9161/1,366,C72.0
760,9161/1,367,C72.1
760,9161/1,368,C72.2
760,9161/1,369,C72.3
760,9161/1,370,C72.4
760,9161/1,371,C72.5
760,9161/1,372,C72.8
760,9161/1,373,C72.9
863,9390/3,360,C71.5
891,9470/3,361,C71.6
892,9471/3,361,C71.6
893,9472/3,361,C71.6
895,9474/3,361,C71.6
896,9480/3,361,C71.6
902,9493/0,361,C71.6
867,9394/1,366,C72.0
867,9394/1,367,C72.1
867,9394/1,368,C72.2
867,9394/1,369,C72.3
867,9394/1,370,C72.4
867,9394/1,371,C72.5
867,9394/1,372,C72.8
867,9394/1,373,C72.9
258,8341/3,376,C73.9
254,8335/3,376,C73.9
257,8340/3,376,C73.9
261,8344/3,376,C73.9
259,8342/3,376,C73.9
260,8343/3,376,C73.9
1161,8336/1,376,C73.9
249,8331/3,376,C73.9
250,8332/3,376,C73.9
1160,8335/1,376,C73.9
247,8330/1,376,C73.9
265,8350/3,376,C73.9
264,8347/3,376,C73.9
263,8346/3,376,C73.9
262,8345/3,376,C73.9
256,8337/3,376,C73.9
248,8330/3,376,C73.9
422,8589/3,376,C73.9
421,8588/3,376,C73.9
269,8370/3,378,C74.0
472,8700/3,379,C74.1
241,8322/3,382,C75.0
213,8270/3,383,C75.1
216,8272/3,383,C75.1
218,8280/3,383,C75.1
220,8281/3,383,C75.1
224,8300/3,383,C75.1
882,9432/1,383,C75.1
958,9582/0,383,C75.1
842,9350/1,383,C75.1
842,9350/1,384,C75.2
844,9352/1,384,C75.2
843,9351/1,384,C75.2
845,9360/1,385,C75.3
847,9362/3,385,C75.3
846,9361/1,385,C75.3
868,9395/3,385,C75.3
459,8692/3,386,C75.4
1183,8691/3,387,C75.5
1182,8690/3,387,C75.5
